,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
40,41,1,"Sep 3, 2005",Sat,Oregon State,41,,Portland State,14,
41,42,1,"Sep 3, 2005",Sat,Penn State,23,,South Florida,13,
42,43,1,"Sep 3, 2005",Sat,San Jose State,35,,Eastern Washington,24,
43,44,1,"Sep 3, 2005",Sat,Southern California,63,@,Hawaii,17,
44,45,1,"Sep 3, 2005",Sat,Tennessee,17,,Alabama-Birmingham,10,
45,46,1,"Sep 3, 2005",Sat,Texas,60,,Louisiana-Lafayette,3,
46,47,1,"Sep 3, 2005",Sat,Texas Christian,17,@,Oklahoma,10,
47,48,1,"Sep 3, 2005",Sat,Texas-El Paso,34,@,New Mexico State,17,
48,49,1,"Sep 3, 2005",Sat,Troy,27,,Cal Poly,10,
49,50,1,"Sep 3, 2005",Sat,UCLA,44,@,San Diego State,21,
50,51,1,"Sep 3, 2005",Sat,Virginia,31,,Western Michigan,19,
51,52,1,"Sep 3, 2005",Sat,Wisconsin,56,,Bowling Green State,42,
52,53,1,"Sep 4, 2005",Sun,Louisville,31,@,Kentucky,24,
53,54,1,"Sep 4, 2005",Sun,Virginia Tech,20,@,North Carolina State,16,
54,55,1,"Sep 4, 2005",Sun,West Virginia,15,@,Syracuse,7,
55,56,1,"Sep 5, 2005",Mon,Florida State,10,,Miami (FL),7,
56,57,1,"Sep 5, 2005",Mon,Mississippi,10,@,Memphis,6,
57,58,1,"Sep 5, 2005",Mon,New Mexico,24,,Nevada-Las Vegas,22,
58,59,2,"Sep 8, 2005",Thu,Oklahoma State,23,@,Florida Atlantic,3,"Miami, FL"
59,60,2,"Sep 9, 2005",Fri,Ohio,16,,Pittsburgh,10,
60,61,2,"Sep 9, 2005",Fri,Washington State,55,@,Nevada,21,
61,62,2,"Sep 10, 2005",Sat,Air Force,41,,San Diego State,29,
62,63,2,"Sep 10, 2005",Sat,Alabama,30,,Southern Mississippi,21,
63,64,2,"Sep 10, 2005",Sat,Alabama-Birmingham,27,@,Troy,7,
64,65,2,"Sep 10, 2005",Sat,Arizona,31,,Northern Arizona,12,
65,66,2,"Sep 10, 2005",Sat,Arkansas State,56,,Tennessee-Martin,7,
66,67,2,"Sep 10, 2005",Sat,Auburn,28,,Mississippi State,0,
67,68,2,"Sep 10, 2005",Sat,Baylor,48,,Samford,14,
68,69,2,"Sep 10, 2005",Sat,Boston College,44,,Army,7,
69,70,2,"Sep 10, 2005",Sat,Bowling Green State,40,@,Ball State,31,
70,71,2,"Sep 10, 2005",Sat,Brigham Young,45,,Eastern Illinois,10,
71,72,2,"Sep 10, 2005",Sat,California,56,@,Washington,17,
72,73,2,"Sep 10, 2005",Sat,Central Michigan,38,@,Miami (OH),37,
73,74,2,"Sep 10, 2005",Sat,Clemson,28,@,Maryland,24,
74,75,2,"Sep 10, 2005",Sat,Colorado,39,,New Mexico State,0,
75,76,2,"Sep 10, 2005",Sat,Connecticut,59,,Liberty,0,
76,77,2,"Sep 10, 2005",Sat,Eastern Michigan,31,,Louisiana-Lafayette,10,
77,78,2,"Sep 10, 2005",Sat,Florida,41,,Louisiana Tech,3,
78,79,2,"Sep 10, 2005",Sat,Florida State,62,,Citadel,10,
79,80,2,"Sep 10, 2005",Sat,Fresno State,55,,Weber State,17,
80,81,2,"Sep 10, 2005",Sat,Georgia,17,,South Carolina,15,
81,82,2,"Sep 10, 2005",Sat,Georgia Tech,27,,North Carolina,21,
82,83,2,"Sep 10, 2005",Sat,Houston,31,,Sam Houston State,10,
83,84,2,"Sep 10, 2005",Sat,Illinois,40,,San Jose State,19,
84,85,2,"Sep 10, 2005",Sat,Indiana,35,,Nicholls State,31,
85,86,2,"Sep 10, 2005",Sat,Iowa State,23,,Iowa,3,
86,87,2,"Sep 10, 2005",Sat,Kansas,36,,Appalachian State,8,
87,88,2,"Sep 10, 2005",Sat,Kansas State,21,@,Marshall,19,
88,89,2,"Sep 10, 2005",Sat,Kent State,33,,Southeast Missouri State,12,
89,90,2,"Sep 10, 2005",Sat,Kentucky,41,,Idaho State,29,
90,91,2,"Sep 10, 2005",Sat,Louisiana State,35,@,Arizona State,31,
91,92,2,"Sep 10, 2005",Sat,Michigan State,42,,Hawaii,14,
92,93,2,"Sep 10, 2005",Sat,Minnesota,56,,Colorado State,24,
93,94,2,"Sep 10, 2005",Sat,Nebraska,31,,Wake Forest,3,
94,95,2,"Sep 10, 2005",Sat,Nevada-Las Vegas,34,,Idaho,31,
95,96,2,"Sep 10, 2005",Sat,New Mexico,45,@,Missouri,35,
96,97,2,"Sep 10, 2005",Sat,North Texas,14,@,Middle Tennessee State,7,
97,98,2,"Sep 10, 2005",Sat,Northwestern,38,,Northern Illinois,37,
98,99,2,"Sep 10, 2005",Sat,Notre Dame,17,@,Michigan,10,
99,100,2,"Sep 10, 2005",Sat,Oklahoma,31,,Tulsa,15,
100,101,2,"Sep 10, 2005",Sat,Oregon,47,,Montana,14,
101,102,2,"Sep 10, 2005",Sat,Oregon State,30,,Boise State,27,
102,103,2,"Sep 10, 2005",Sat,Penn State,42,,Cincinnati,24,
103,104,2,"Sep 10, 2005",Sat,Purdue,49,,Akron,24,
104,105,2,"Sep 10, 2005",Sat,Rutgers,38,,Villanova,6,
105,106,2,"Sep 10, 2005",Sat,South Florida,37,,Florida A&M;,3,
106,107,2,"Sep 10, 2005",Sat,Southern Methodist,21,,Texas Christian,10,
107,108,2,"Sep 10, 2005",Sat,Stanford,41,@,Navy,38,
108,109,2,"Sep 10, 2005",Sat,Syracuse,31,,Buffalo,0,
109,110,2,"Sep 10, 2005",Sat,Texas,25,@,Ohio State,22,
110,111,2,"Sep 10, 2005",Sat,Texas Tech,56,,Florida International,3,
111,112,2,"Sep 10, 2005",Sat,Toledo,56,,Western Michigan,23,
112,113,2,"Sep 10, 2005",Sat,UCLA,63,,Rice,21,
113,114,2,"Sep 10, 2005",Sat,Utah,31,,Utah State,7,
114,115,2,"Sep 10, 2005",Sat,Vanderbilt,28,@,Arkansas,24,
115,116,2,"Sep 10, 2005",Sat,Virginia Tech,45,@,Duke,0,
116,117,2,"Sep 10, 2005",Sat,West Virginia,35,,Wofford,7,
117,118,2,"Sep 10, 2005",Sat,Wisconsin,65,,Temple,0,
118,119,2,"Sep 10, 2005",Sat,Wyoming,38,,Louisiana-Monroe,0,
119,120,3,"Sep 15, 2005",Thu,Texas Christian,23,,Utah,20,
120,121,3,"Sep 16, 2005",Fri,Texas-El Paso,44,,Houston,41,
121,122,3,"Sep 17, 2005",Sat,Akron,17,@,Middle Tennessee State,7,
122,123,3,"Sep 17, 2005",Sat,Alabama,37,@,South Carolina,14,
123,124,3,"Sep 17, 2005",Sat,Alabama-Birmingham,35,,Jacksonville State,28,
124,125,3,"Sep 17, 2005",Sat,Arizona State,52,,Northwestern,21,
125,126,3,"Sep 17, 2005",Sat,Auburn,63,,Ball State,3,
126,127,3,"Sep 17, 2005",Sat,Baylor,20,@,Army,10,
127,128,3,"Sep 17, 2005",Sat,California,35,,Illinois,20,
128,129,3,"Sep 17, 2005",Sat,California-Davis,20,@,Stanford,17,
129,130,3,"Sep 17, 2005",Sat,Cincinnati,7,,Western Carolina,3,
130,131,3,"Sep 17, 2005",Sat,Duke,40,,Virginia Military Institute,14,
131,132,3,"Sep 17, 2005",Sat,Florida,16,,Tennessee,7,
132,133,3,"Sep 17, 2005",Sat,Florida State,28,@,Boston College,17,
133,134,3,"Sep 17, 2005",Sat,Georgia,44,,Louisiana-Monroe,7,
134,135,3,"Sep 17, 2005",Sat,Georgia Tech,28,,Connecticut,13,
135,136,3,"Sep 17, 2005",Sat,Indiana,38,,Kentucky,14,
136,137,3,"Sep 17, 2005",Sat,Iowa,45,,Northern Iowa,21,
137,138,3,"Sep 17, 2005",Sat,Kansas,34,,Louisiana Tech,14,
138,139,3,"Sep 17, 2005",Sat,Louisiana-Lafayette,49,,Northwestern State,28,
139,140,3,"Sep 17, 2005",Sat,Louisville,63,,Oregon State,27,
140,141,3,"Sep 17, 2005",Sat,Memphis,59,,Chattanooga,14,
141,142,3,"Sep 17, 2005",Sat,Miami (FL),36,@,Clemson,30,
142,143,3,"Sep 17, 2005",Sat,Miami (OH),27,@,Kent State,10,
143,144,3,"Sep 17, 2005",Sat,Michigan,55,,Eastern Michigan,0,
144,145,3,"Sep 17, 2005",Sat,Michigan State,44,@,Notre Dame,41,
145,146,3,"Sep 17, 2005",Sat,Minnesota,46,,Florida Atlantic,7,
146,147,3,"Sep 17, 2005",Sat,Mississippi State,21,,Tulane,14,"Shreveport, LA"
147,148,3,"Sep 17, 2005",Sat,Missouri,52,,Troy,21,
148,149,3,"Sep 17, 2005",Sat,Nebraska,7,,Pittsburgh,6,
149,150,3,"Sep 17, 2005",Sat,Nevada,22,,Nevada-Las Vegas,14,
150,151,3,"Sep 17, 2005",Sat,New Mexico,38,,New Mexico State,21,
151,152,3,"Sep 17, 2005",Sat,North Carolina State,54,,Eastern Kentucky,10,
152,153,3,"Sep 17, 2005",Sat,Northern Illinois,42,,Tennessee Tech,3,
153,154,3,"Sep 17, 2005",Sat,Ohio State,27,,San Diego State,6,
154,155,3,"Sep 17, 2005",Sat,Oklahoma State,20,,Arkansas State,10,
155,156,3,"Sep 17, 2005",Sat,Oregon,37,,Fresno State,34,
156,157,3,"Sep 17, 2005",Sat,Penn State,40,,Central Michigan,3,
157,158,3,"Sep 17, 2005",Sat,Purdue,31,@,Arizona,24,
158,159,3,"Sep 17, 2005",Sat,Rutgers,17,@,Buffalo,3,
159,160,3,"Sep 17, 2005",Sat,South Florida,31,,Central Florida,14,
160,161,3,"Sep 17, 2005",Sat,Southern California,70,,Arkansas,17,
161,162,3,"Sep 17, 2005",Sat,Southern Mississippi,48,,McNeese State,20,
162,163,3,"Sep 17, 2005",Sat,Texas,51,,Rice,10,
163,164,3,"Sep 17, 2005",Sat,Texas A&M;,66,,Southern Methodist,8,
164,165,3,"Sep 17, 2005",Sat,Texas Tech,80,,Sam Houston State,21,
165,166,3,"Sep 17, 2005",Sat,Toledo,42,@,Temple,17,
166,167,3,"Sep 17, 2005",Sat,Tulsa,54,@,North Texas,2,
167,168,3,"Sep 17, 2005",Sat,UCLA,41,,Oklahoma,24,
168,169,3,"Sep 17, 2005",Sat,Vanderbilt,31,,Mississippi,23,
169,170,3,"Sep 17, 2005",Sat,Virginia,27,@,Syracuse,24,
170,171,3,"Sep 17, 2005",Sat,Virginia Tech,45,,Ohio,0,
171,172,3,"Sep 17, 2005",Sat,Wake Forest,44,,East Carolina,34,
172,173,3,"Sep 17, 2005",Sat,Washington,34,,Idaho,6,
173,174,3,"Sep 17, 2005",Sat,Washington State,48,,Grambling State,7,"Seattle, WA"
174,175,3,"Sep 17, 2005",Sat,West Virginia,31,@,Maryland,19,
175,176,3,"Sep 17, 2005",Sat,Western Michigan,34,,Southern Illinois,28,
176,177,3,"Sep 17, 2005",Sat,Wisconsin,14,@,North Carolina,5,
177,178,3,"Sep 17, 2005",Sat,Wyoming,29,@,Air Force,28,
178,179,4,"Sep 21, 2005",Wed,Boise State,48,,Bowling Green State,20,
179,180,4,"Sep 22, 2005",Thu,Louisiana-Monroe,28,@,Florida Atlantic,21,
180,181,4,"Sep 22, 2005",Thu,Texas A&M;,44,,Texas State,31,
181,182,4,"Sep 22, 2005",Thu,Utah,38,,Air Force,35,
182,183,4,"Sep 23, 2005",Fri,California,41,@,New Mexico State,13,
183,184,4,"Sep 23, 2005",Fri,Iowa State,28,@,Army,21,
184,185,4,"Sep 24, 2005",Sat,Akron,48,,Northern Illinois,42,
185,186,4,"Sep 24, 2005",Sat,Alabama,24,,Arkansas,13,
186,187,4,"Sep 24, 2005",Sat,Arizona State,42,@,Oregon State,24,
187,188,4,"Sep 24, 2005",Sat,Arkansas State,66,,Florida International,24,
188,189,4,"Sep 24, 2005",Sat,Auburn,37,,Western Kentucky,14,
189,190,4,"Sep 24, 2005",Sat,Boston College,16,@,Clemson,13,
190,191,4,"Sep 24, 2005",Sat,Central Florida,23,,Marshall,13,
191,192,4,"Sep 24, 2005",Sat,Colorado State,42,,Nevada,21,
192,193,4,"Sep 24, 2005",Sat,Eastern Michigan,23,@,Central Michigan,20,
193,194,4,"Sep 24, 2005",Sat,Florida,49,@,Kentucky,28,
194,195,4,"Sep 24, 2005",Sat,Georgia,23,@,Mississippi State,10,
195,196,4,"Sep 24, 2005",Sat,Hawaii,24,@,Idaho,0,
196,197,4,"Sep 24, 2005",Sat,Kansas State,54,,North Texas,7,
197,198,4,"Sep 24, 2005",Sat,Maryland,22,@,Wake Forest,12,
198,199,4,"Sep 24, 2005",Sat,Miami (FL),23,,Colorado,3,
199,200,4,"Sep 24, 2005",Sat,Michigan State,61,@,Illinois,14,
200,201,4,"Sep 24, 2005",Sat,Minnesota,42,,Purdue,35,
201,202,4,"Sep 24, 2005",Sat,North Carolina,31,@,North Carolina State,24,
202,203,4,"Sep 24, 2005",Sat,Notre Dame,36,@,Washington,17,
203,204,4,"Sep 24, 2005",Sat,Ohio,35,,Kent State,32,
204,205,4,"Sep 24, 2005",Sat,Ohio State,31,,Iowa,6,
205,206,4,"Sep 24, 2005",Sat,Penn State,34,@,Northwestern,29,
206,207,4,"Sep 24, 2005",Sat,Pittsburgh,41,,Youngstown State,0,
207,208,4,"Sep 24, 2005",Sat,San Diego State,52,,San Jose State,21,
208,209,4,"Sep 24, 2005",Sat,South Carolina,45,,Troy,20,
209,210,4,"Sep 24, 2005",Sat,South Florida,45,,Louisville,14,
210,211,4,"Sep 24, 2005",Sat,Southern California,45,@,Oregon,13,
211,212,4,"Sep 24, 2005",Sat,Texas Christian,51,@,Brigham Young,50,
212,213,4,"Sep 24, 2005",Sat,Texas Tech,63,,Indiana State,7,
213,214,4,"Sep 24, 2005",Sat,Texas-El Paso,21,,New Mexico,13,
214,215,4,"Sep 24, 2005",Sat,Tulane,31,@,Southern Methodist,10,
215,216,4,"Sep 24, 2005",Sat,Tulsa,37,,Memphis,31,
216,217,4,"Sep 24, 2005",Sat,Utah State,31,,Nevada-Las Vegas,24,
217,218,4,"Sep 24, 2005",Sat,Vanderbilt,37,,Richmond,13,
218,219,4,"Sep 24, 2005",Sat,Virginia,38,,Duke,7,
219,220,4,"Sep 24, 2005",Sat,Virginia Tech,51,,Georgia Tech,7,
220,221,4,"Sep 24, 2005",Sat,West Virginia,20,,East Carolina,15,
221,222,4,"Sep 24, 2005",Sat,Western Michigan,19,@,Temple,16,
222,223,4,"Sep 24, 2005",Sat,Wisconsin,23,,Michigan,20,
223,224,4,"Sep 24, 2005",Sat,Wyoming,24,@,Mississippi,14,
224,225,4,"Sep 26, 2005",Mon,Tennessee,30,@,Louisiana State,27,
225,226,5,"Sep 27, 2005",Tue,Fresno State,44,,Toledo,14,
226,227,5,"Sep 28, 2005",Wed,Miami (OH),44,,Cincinnati,16,
227,228,5,"Sep 29, 2005",Thu,Colorado State,41,,Air Force,23,
228,229,5,"Sep 30, 2005",Fri,Rutgers,37,,Pittsburgh,29,
229,230,5,"Oct 1, 2005",Sat,Alabama,31,,Florida,3,
230,231,5,"Oct 1, 2005",Sat,Alabama-Birmingham,45,,Rice,26,
231,232,5,"Oct 1, 2005",Sat,Auburn,48,,South Carolina,7,
232,233,5,"Oct 1, 2005",Sat,Boise State,44,@,Hawaii,41,
233,234,5,"Oct 1, 2005",Sat,Boston College,38,,Ball State,0,
234,235,5,"Oct 1, 2005",Sat,Bowling Green State,70,,Temple,7,
235,236,5,"Oct 1, 2005",Sat,California,28,,Arizona,0,
236,237,5,"Oct 1, 2005",Sat,Central Florida,24,@,Louisiana-Lafayette,21,
237,238,5,"Oct 1, 2005",Sat,Central Michigan,31,@,Akron,17,
238,239,5,"Oct 1, 2005",Sat,Colorado,34,@,Oklahoma State,0,
239,240,5,"Oct 1, 2005",Sat,Connecticut,47,@,Army,13,
240,241,5,"Oct 1, 2005",Sat,Eastern Michigan,27,,Kent State,20,
241,242,5,"Oct 1, 2005",Sat,Florida International,23,,Florida A&M;,6,
242,243,5,"Oct 1, 2005",Sat,Florida State,38,,Syracuse,14,
243,244,5,"Oct 1, 2005",Sat,Houston,30,@,Tulsa,23,
244,245,5,"Oct 1, 2005",Sat,Idaho,27,,Utah State,13,
245,246,5,"Oct 1, 2005",Sat,Iowa,35,,Illinois,7,
246,247,5,"Oct 1, 2005",Sat,Louisiana State,37,@,Mississippi State,7,
247,248,5,"Oct 1, 2005",Sat,Louisiana Tech,34,,New Mexico State,14,
248,249,5,"Oct 1, 2005",Sat,Louisiana-Monroe,31,,Arkansas State,27,
249,250,5,"Oct 1, 2005",Sat,Louisville,61,,Florida Atlantic,10,
250,251,5,"Oct 1, 2005",Sat,Marshall,16,,Southern Methodist,13,
251,252,5,"Oct 1, 2005",Sat,Maryland,45,,Virginia,33,
252,253,5,"Oct 1, 2005",Sat,Memphis,27,,Texas-El Paso,20,
253,254,5,"Oct 1, 2005",Sat,Miami (FL),27,,South Florida,7,
254,255,5,"Oct 1, 2005",Sat,Michigan,34,@,Michigan State,31,
255,256,5,"Oct 1, 2005",Sat,Middle Tennessee State,17,@,Vanderbilt,15,
256,257,5,"Oct 1, 2005",Sat,Navy,28,@,Duke,21,
257,258,5,"Oct 1, 2005",Sat,Nebraska,27,,Iowa State,20,
258,259,5,"Oct 1, 2005",Sat,Nevada,30,@,San Jose State,23,
259,260,5,"Oct 1, 2005",Sat,North Carolina,31,,Utah,17,
260,261,5,"Oct 1, 2005",Sat,Notre Dame,49,@,Purdue,28,
261,262,5,"Oct 1, 2005",Sat,Oklahoma,43,,Kansas State,21,
262,263,5,"Oct 1, 2005",Sat,Oregon,44,@,Stanford,20,
263,264,5,"Oct 1, 2005",Sat,Oregon State,44,,Washington State,33,
264,265,5,"Oct 1, 2005",Sat,Penn State,44,,Minnesota,14,
265,266,5,"Oct 1, 2005",Sat,San Diego State,31,,Brigham Young,10,
266,267,5,"Oct 1, 2005",Sat,Southern California,38,@,Arizona State,28,
267,268,5,"Oct 1, 2005",Sat,Southern Mississippi,33,@,East Carolina,7,
268,269,5,"Oct 1, 2005",Sat,Tennessee,27,,Mississippi,10,
269,270,5,"Oct 1, 2005",Sat,Texas,51,@,Missouri,20,
270,271,5,"Oct 1, 2005",Sat,Texas A&M;,16,,Baylor,13,
271,272,5,"Oct 1, 2005",Sat,Texas Christian,49,,New Mexico,28,
272,273,5,"Oct 1, 2005",Sat,Texas Tech,30,,Kansas,17,
273,274,5,"Oct 1, 2005",Sat,Tulane,28,,Southeastern Louisiana,21,"Baton Rouge, LA"
274,275,5,"Oct 1, 2005",Sat,UCLA,21,,Washington,17,
275,276,5,"Oct 1, 2005",Sat,Virginia Tech,34,@,West Virginia,17,
276,277,5,"Oct 1, 2005",Sat,Wake Forest,31,,Clemson,27,
277,278,5,"Oct 1, 2005",Sat,Western Michigan,31,,Buffalo,21,
278,279,5,"Oct 1, 2005",Sat,Wisconsin,41,,Indiana,24,
279,280,5,"Oct 1, 2005",Sat,Wyoming,42,,Nevada-Las Vegas,17,
280,281,6,"Oct 4, 2005",Tue,Troy,13,@,North Texas,10,
281,282,6,"Oct 5, 2005",Wed,Northern Illinois,38,,Miami (OH),27,
282,283,6,"Oct 6, 2005",Thu,Florida Atlantic,28,@,Louisiana-Lafayette,10,
283,284,6,"Oct 6, 2005",Thu,North Carolina State,17,@,Georgia Tech,14,
284,285,6,"Oct 7, 2005",Fri,Connecticut,26,,Syracuse,7,
285,286,6,"Oct 8, 2005",Sat,Akron,13,@,Buffalo,7,
286,287,6,"Oct 8, 2005",Sat,Arkansas,44,,Louisiana-Monroe,15,"Little Rock, AR"
287,288,6,"Oct 8, 2005",Sat,Ball State,60,@,Western Michigan,57,
288,289,6,"Oct 8, 2005",Sat,Baylor,23,@,Iowa State,13,
289,290,6,"Oct 8, 2005",Sat,Boise State,21,,Portland State,14,
290,291,6,"Oct 8, 2005",Sat,Boston College,28,,Virginia,17,
291,292,6,"Oct 8, 2005",Sat,Bowling Green State,38,,Ohio,14,
292,293,6,"Oct 8, 2005",Sat,Brigham Young,27,@,New Mexico,24,
293,294,6,"Oct 8, 2005",Sat,Central Florida,38,,Memphis,17,
294,295,6,"Oct 8, 2005",Sat,Central Michigan,14,@,Army,10,
295,296,6,"Oct 8, 2005",Sat,Colorado,41,,Texas A&M;,20,
296,297,6,"Oct 8, 2005",Sat,Colorado State,21,,Utah,17,
297,298,6,"Oct 8, 2005",Sat,East Carolina,41,,Rice,28,
298,299,6,"Oct 8, 2005",Sat,Florida,35,,Mississippi State,9,
299,300,6,"Oct 8, 2005",Sat,Florida State,41,,Wake Forest,24,
300,301,6,"Oct 8, 2005",Sat,Fresno State,37,@,New Mexico State,7,
301,302,6,"Oct 8, 2005",Sat,Georgia,27,@,Tennessee,14,
302,303,6,"Oct 8, 2005",Sat,Houston,35,,Tulane,14,"Lafayette, LA"
303,304,6,"Oct 8, 2005",Sat,Indiana,36,,Illinois,13,
304,305,6,"Oct 8, 2005",Sat,Iowa,34,@,Purdue,17,
305,306,6,"Oct 8, 2005",Sat,Kansas State,12,,Kansas,3,
306,307,6,"Oct 8, 2005",Sat,Louisiana State,34,@,Vanderbilt,6,
307,308,6,"Oct 8, 2005",Sat,Louisiana Tech,46,,Hawaii,14,
308,309,6,"Oct 8, 2005",Sat,Louisville,69,,North Carolina,14,
309,310,6,"Oct 8, 2005",Sat,Maryland,38,@,Temple,7,
310,311,6,"Oct 8, 2005",Sat,Miami (FL),52,,Duke,7,
311,312,6,"Oct 8, 2005",Sat,Minnesota,23,@,Michigan,20,
312,313,6,"Oct 8, 2005",Sat,Mississippi,27,,Citadel,7,
313,314,6,"Oct 8, 2005",Sat,Missouri,38,@,Oklahoma State,31,
314,315,6,"Oct 8, 2005",Sat,Navy,27,,Air Force,24,
315,316,6,"Oct 8, 2005",Sat,Nevada,62,,Idaho,14,
316,317,6,"Oct 8, 2005",Sat,Nevada-Las Vegas,13,,San Diego State,10,
317,318,6,"Oct 8, 2005",Sat,Northwestern,51,,Wisconsin,48,
318,319,6,"Oct 8, 2005",Sat,Oregon,31,@,Arizona State,17,
319,320,6,"Oct 8, 2005",Sat,Penn State,17,,Ohio State,10,
320,321,6,"Oct 8, 2005",Sat,Pittsburgh,38,,Cincinnati,20,
321,322,6,"Oct 8, 2005",Sat,South Carolina,44,,Kentucky,16,
322,323,6,"Oct 8, 2005",Sat,Southern California,42,,Arizona,21,
323,324,6,"Oct 8, 2005",Sat,Southern Methodist,28,@,Alabama-Birmingham,27,
324,325,6,"Oct 8, 2005",Sat,Stanford,24,@,Washington State,21,
325,326,6,"Oct 8, 2005",Sat,Texas,45,,Oklahoma,12,"Dallas, TX"
326,327,6,"Oct 8, 2005",Sat,Texas Christian,28,@,Wyoming,14,
327,328,6,"Oct 8, 2005",Sat,Texas Tech,34,@,Nebraska,31,
328,329,6,"Oct 8, 2005",Sat,Toledo,30,,Eastern Michigan,3,
329,330,6,"Oct 8, 2005",Sat,Tulsa,34,@,Southern Mississippi,17,
330,331,6,"Oct 8, 2005",Sat,UCLA,47,,California,40,
331,332,6,"Oct 8, 2005",Sat,Utah State,24,,San Jose State,17,
332,333,6,"Oct 8, 2005",Sat,Virginia Tech,41,,Marshall,14,
333,334,6,"Oct 8, 2005",Sat,West Virginia,27,@,Rutgers,14,
334,335,7,"Oct 13, 2005",Thu,Arkansas State,39,,Louisiana-Lafayette,36,
335,336,7,"Oct 13, 2005",Thu,Clemson,31,@,North Carolina State,10,
336,337,7,"Oct 14, 2005",Fri,Texas-El Paso,45,@,Tulane,21,"Ruston, LA"
337,338,7,"Oct 15, 2005",Sat,Air Force,42,,Nevada-Las Vegas,7,
338,339,7,"Oct 15, 2005",Sat,Alabama,13,@,Mississippi,10,
339,340,7,"Oct 15, 2005",Sat,Auburn,34,@,Arkansas,17,
340,341,7,"Oct 15, 2005",Sat,Boise State,38,,San Jose State,21,
341,342,7,"Oct 15, 2005",Sat,Boston College,35,,Wake Forest,30,
342,343,7,"Oct 15, 2005",Sat,Bowling Green State,27,@,Buffalo,7,
343,344,7,"Oct 15, 2005",Sat,Brigham Young,24,,Colorado State,14,
344,345,7,"Oct 15, 2005",Sat,Central Michigan,37,,Ohio,10,
345,346,7,"Oct 15, 2005",Sat,Cincinnati,28,,Connecticut,17,
346,347,7,"Oct 15, 2005",Sat,East Carolina,24,@,Southern Methodist,17,
347,348,7,"Oct 15, 2005",Sat,Fresno State,53,,Utah State,21,
